t = 0 ,  0 ,  1 ,  2 ,  3 ,  4 ,  5 ,  6 ,  7 ,  8 ,  9 ,  10 ,  11 ,  12 ,  13 ,  14 ,  15 ,  16 ,  17 ,  18 ,  19 ,  20 ,  21 ,  22 ,  23 ,  24 ,  25 ,  26 ,  27 ,  28 ,  29 ,  30 ,  31 ,  32 ,  33 ,  34 ,  35 ,  36 ,  37 ,  38 ,  39 ,  40 , 
58 ,  499.99999780468306 ,  499.99999780468306 ,  499.99999780609346 ,  499.99999780887936 ,  499.9999978129722 ,  499.9999978182707 ,  499.99999782464283 ,  499.9999978319297 ,  499.9999978399478 ,  499.99999784849433 ,  499.999997857351 ,  499.99999786628996 ,  499.9999978750791 ,  499.99999788348896 ,  499.9999978912979 ,  499.9999978982985 ,  499.9999979043034 ,  499.99999790915126 ,  499.99999791271125 ,  499.9999979148869 ,  499.99999791561856 ,  499.9999979148869 ,  499.99999791271136 ,  499.99999790915126 ,  499.9999979043034 ,  499.9999978982984 ,  499.9999978912979 ,  499.9999978834892 ,  499.9999978750793 ,  499.99999786628996 ,  499.9999978573511 ,  499.99999784849444 ,  499.9999978399479 ,  499.9999978319297 ,  499.9999978246427 ,  499.99999781827046 ,  499.9999978129722 ,  499.99999780887947 ,  499.99999780609346 ,  499.9999978046832 ,  499.9999978046832 , 
59 ,  499.9999977966661 ,  499.9999977966661 ,  499.9999977980482 ,  499.99999780077815 ,  499.99999780478834 ,  499.9999978099795 ,  499.99999781622205 ,  499.9999978233594 ,  499.9999978312119 ,  499.9999978395804 ,  499.9999978482508 ,  499.99999785700015 ,  499.99999786560136 ,  499.99999787382967 ,  499.9999978814685 ,  499.99999788831565 ,  499.99999789418825 ,  499.99999789892877 ,  499.9999979024094 ,  499.9999979045365 ,  499.9999979052518 ,  499.9999979045364 ,  499.9999979024094 ,  499.99999789892877 ,  499.99999789418825 ,  499.99999788831565 ,  499.99999788146874 ,  499.99999787382967 ,  499.9999978656015 ,  499.99999785700015 ,  499.9999978482508 ,  499.9999978395804 ,  499.999997831212 ,  499.99999782335954 ,  499.99999781622205 ,  499.9999978099795 ,  499.99999780478834 ,  499.99999780077803 ,  499.99999779804807 ,  499.9999977966661 ,  499.9999977966661 , 
60 ,  499.9999977966661 ,  499.9999977966661 ,  499.9999977980482 ,  499.99999780077815 ,  499.99999780478834 ,  499.9999978099795 ,  499.99999781622205 ,  499.9999978233594 ,  499.9999978312119 ,  499.9999978395804 ,  499.9999978482508 ,  499.99999785700015 ,  499.99999786560136 ,  499.99999787382967 ,  499.9999978814685 ,  499.99999788831565 ,  499.99999789418825 ,  499.99999789892877 ,  499.9999979024094 ,  499.9999979045365 ,  499.9999979052518 ,  499.9999979045364 ,  499.9999979024094 ,  499.99999789892877 ,  499.99999789418825 ,  499.99999788831565 ,  499.99999788146874 ,  499.99999787382967 ,  499.9999978656015 ,  499.99999785700015 ,  499.9999978482508 ,  499.9999978395804 ,  499.999997831212 ,  499.99999782335954 ,  499.99999781622205 ,  499.9999978099795 ,  499.99999780478834 ,  499.99999780077803 ,  499.99999779804807 ,  499.9999977966661 ,  499.9999977966661 , 

t = 40000 ,  0 ,  1 ,  2 ,  3 ,  4 ,  5 ,  6 ,  7 ,  8 ,  9 ,  10 ,  11 ,  12 ,  13 ,  14 ,  15 ,  16 ,  17 ,  18 ,  19 ,  20 ,  21 ,  22 ,  23 ,  24 ,  25 ,  26 ,  27 ,  28 ,  29 ,  30 ,  31 ,  32 ,  33 ,  34 ,  35 ,  36 ,  37 ,  38 ,  39 ,  40 , 
0 ,  499.99999866262067 ,  499.99999866262067 ,  499.9999986634597 ,  499.99999866511666 ,  499.9999986675509 ,  499.99999867070176 ,  499.9999986744908 ,  499.9999986788232 ,  499.99999868358964 ,  499.99999868866894 ,  499.9999986939316 ,  499.99999869924227 ,  499.9999987044632 ,  499.9999987094575 ,  499.9999987140941 ,  499.99999871825025 ,  499.9999987218148 ,  499.9999987246922 ,  499.99999872680496 ,  499.999998728096 ,  499.99999872853004 ,  499.9999987280959 ,  499.99999872680473 ,  499.999998724692 ,  499.99999872181456 ,  499.99999871825025 ,  499.9999987140941 ,  499.9999987094574 ,  499.99999870446277 ,  499.99999869924204 ,  499.9999986939314 ,  499.9999986886687 ,  499.9999986835894 ,  499.9999986788231 ,  499.9999986744908 ,  499.99999867070176 ,  499.9999986675508 ,  499.99999866511644 ,  499.99999866345945 ,  499.99999866262044 ,  499.99999866262044 , 
1 ,  499.99999866262067 ,  499.99999866262067 ,  499.9999986634597 ,  499.99999866511666 ,  499.9999986675509 ,  499.99999867070176 ,  499.9999986744908 ,  499.9999986788232 ,  499.99999868358964 ,  499.99999868866894 ,  499.9999986939316 ,  499.99999869924227 ,  499.9999987044632 ,  499.9999987094575 ,  499.9999987140941 ,  499.99999871825025 ,  499.9999987218148 ,  499.9999987246922 ,  499.99999872680496 ,  499.999998728096 ,  499.99999872853004 ,  499.9999987280959 ,  499.99999872680473 ,  499.999998724692 ,  499.99999872181456 ,  499.99999871825025 ,  499.9999987140941 ,  499.9999987094574 ,  499.99999870446277 ,  499.99999869924204 ,  499.9999986939314 ,  499.9999986886687 ,  499.9999986835894 ,  499.9999986788231 ,  499.9999986744908 ,  499.99999867070176 ,  499.9999986675508 ,  499.99999866511644 ,  499.99999866345945 ,  499.99999866262044 ,  499.99999866262044 , 
2 ,  499.99999866748703 ,  499.99999866748703 ,  499.9999986683431 ,  499.9999986700341 ,  499.99999867251825 ,  499.9999986757342 ,  499.9999986796021 ,  499.9999986840253 ,  499.999998688892 ,  499.99999869407964 ,  499.9999986994553 ,  499.999998704881 ,  499.999998710216 ,  499.99999871532054 ,  499.9999987200604 ,  499.99999872430953 ,  499.99999872795445 ,  499.999998730897 ,  499.99999873305796 ,  499.99999873437844 ,  499.9999987348226 ,  499.9999987343783 ,  499.99999873305785 ,  499.9999987308969 ,  499.99999872795433 ,  499.99999872430953 ,  499.99999872006026 ,  499.99999871532043 ,  499.9999987102158 ,  499.9999987048809 ,  499.9999986994551 ,  499.9999986940795 ,  499.999998688892 ,  499.99999868402506 ,  499.99999867960196 ,  499.9999986757342 ,  499.99999867251813 ,  499.99999867003385 ,  499.999998668343 ,  499.99999866748703 ,  499.99999866748703 , 
3 ,  499.99999867718157 ,  499.99999867718157 ,  499.9999986780722 ,  499.9999986798316 ,  499.99999868241684 ,  499.9999986857641 ,  499.999998689791 ,  499.99999869439694 ,  499.999998699467 ,  499.99999870487295 ,  499.99999871047726 ,  499.99999871613556 ,  499.99999872170144 ,  499.9999987270289 ,  499.9999987319775 ,  499.99999873641514 ,  499.99999874022274 ,  499.9999987432976 ,  499.999998745556 ,  499.99999874693617 ,  499.99999874740047 ,  499.99999874693617 ,  499.999998745556 ,  499.9999987432975 ,  499.99999874022274 ,  499.999998736415 ,  499.99999873197726 ,  499.9999987270287 ,  499.9999987217011 ,  499.99999871613545 ,  499.99999871047703 ,  499.99999870487295 ,  499.9999986994669 ,  499.9999986943968 ,  499.9999986897908 ,  499.999998685764 ,  499.9999986824166 ,  499.9999986798315 ,  499.9999986780722 ,  499.99999867718157 ,  499.99999867718157 , 
4 ,  499.99999869162866 ,  499.99999869162866 ,  499.9999986925717 ,  499.99999869443513 ,  499.99999869717374 ,  499.9999987007209 ,  499.9999987049895 ,  499.9999987098745 ,  499.9999987152539 ,  499.99999872099295 ,  499.9999987269457 ,  499.9999987329595 ,  499.99999873887805 ,  499.9999987445465 ,  499.9999987498145 ,  499.9999987545409 ,  499.99999875859817 ,  499.99999876187564 ,  499.99999876428365 ,  499.99999876575544 ,  499.99999876625066 ,  499.99999876575544 ,  499.9999987642834 ,  499.99999876187553 ,  499.99999875859794 ,  499.9999987545408 ,  499.99999874981427 ,  499.99999874454625 ,  499.9999987388778 ,  499.9999987329593 ,  499.9999987269456 ,  499.99999872099283 ,  499.9999987152539 ,  499.99999870987426 ,  499.99999870498937 ,  499.99999870072077 ,  499.99999869717374 ,  499.99999869443525 ,  499.9999986925717 ,  499.99999869162866 ,  499.99999869162866 , 
5 ,  499.99999871071395 ,  499.99999871071395 ,  499.99999871172827 ,  499.999998713733 ,  499.99999871668024 ,  499.99999872049887 ,  499.9999987250965 ,  499.99999873036086 ,  499.9999987361622 ,  499.9999987423553 ,  499.99999874878404 ,  499.9999987552834 ,  499.999998761685 ,  499.99999876782033 ,  499.99999877352616 ,  499.999998778649 ,  499.9999987830489 ,  499.9999987866049 ,  499.9999987892186 ,  499.9999987908167 ,  499.9999987913543 ,  499.99999879081656 ,  499.99999878921835 ,  499.9999987866048 ,  499.9999987830488 ,  499.9999987786489 ,  499.99999877352604 ,  499.9999987678202 ,  499.99999876168476 ,  499.9999987552833 ,  499.9999987487838 ,  499.99999874235516 ,  499.99999873616207 ,  499.99999873036086 ,  499.99999872509636 ,  499.99999872049875 ,  499.9999987166801 ,  499.999998713733 ,  499.99999871172827 ,  499.99999871071395 ,  499.99999871071395 , 
6 ,  499.99999873428465 ,  499.99999873428465 ,  499.99999873539036 ,  499.99999873757577 ,  499.9999987407896 ,  499.999998744956 ,  499.99999874997536 ,  499.99999875572666 ,  499.9999987620697 ,  499.99999876884726 ,  499.999998775889 ,  499.99999878301514 ,  499.9999987900404 ,  499.9999987967799 ,  499.99999880305313 ,  499.99999880868995 ,  499.99999881353494 ,  499.99999881745293 ,  499.9999988203341 ,  499.99999882209636 ,  499.99999882268935 ,  499.99999882209613 ,  499.999998820334 ,  499.99999881745293 ,  499.99999881353483 ,  499.99999880868984 ,  499.99999880305313 ,  499.9999987967799 ,  499.9999987900402 ,  499.9999987830147 ,  499.9999987758888 ,  499.99999876884704 ,  499.9999987620697 ,  499.99999875572666 ,  499.99999874997513 ,  499.99999874495575 ,  499.9999987407896 ,  499.99999873757577 ,  499.99999873539036 ,  499.99999873428465 ,  499.99999873428465 , 
7 ,  499.9999987621493 ,  499.9999987621493 ,  499.9999987633672 ,  499.9999987657752 ,  499.99999876931815 ,  499.99999877391383 ,  499.9999987794545 ,  499.9999987858089 ,  499.9999987928236 ,  499.99999880032715 ,  499.99999880813175 ,  499.9999988160388 ,  499.99999882384327 ,  499.99999883133864 ,  499.9999988383229 ,  499.99999884460465 ,  499.999998850009 ,  499.9999988543826 ,  499.99999885760076 ,  499.99999885957004 ,  499.99999886023295 ,  499.99999885957004 ,  499.99999885760076 ,  499.9999988543826 ,  499.99999885000875 ,  499.99999884460453 ,  499.99999883832265 ,  499.9999988313384 ,  499.99999882384304 ,  499.99999881603856 ,  499.9999988081315 ,  499.9999988003269 ,  499.9999987928236 ,  499.99999878580877 ,  499.9999987794545 ,  499.99999877391383 ,  499.99999876931815 ,  499.99999876577544 ,  499.9999987633672 ,  499.9999987621493 ,  499.9999987621493 , 
8 ,  499.9999987940764 ,  499.9999987940764 ,  499.9999987954293 ,  499.99999879810525 ,  499.99999880204416 ,  499.999998807157 ,  499.9999988133268 ,  499.99999882041004 ,  499.99999882823874 ,  499.99999883662326 ,  499.9999988453561 ,  499.99999885421585 ,  499.99999886297246 ,  499.9999988713935 ,  499.9999988792506 ,  499.9999988863258 ,  499.99999889241906 ,  499.9999988973552 ,  499.9999989009898 ,  499.9999989032151 ,  499.9999989039643 ,  499.9999989032151 ,  499.9999989009898 ,  499.9999988973552 ,  499.99999889241906 ,  499.99999888632556 ,  499.9999988792505 ,  499.9999988713935 ,  499.99999886297223 ,  499.9999988542156 ,  499.9999988453559 ,  499.99999883662304 ,  499.99999882823863 ,  499.9999988204099 ,  499.9999988133268 ,  499.9999988071569 ,  499.99999880204393 ,  499.999998798105 ,  499.9999987954292 ,  499.9999987940762 ,  499.9999987940762 , 
9 ,  499.9999988297948 ,  499.9999988297948 ,  499.99999883130704 ,  499.9999988342993 ,  499.99999883870623 ,  499.99999884443173 ,  499.999998851348 ,  499.9999988592979 ,  499.99999886809655 ,  499.99999887753415 ,  499.9999988873793 ,  499.99999889738365 ,  499.9999989072876 ,  499.99999891682705 ,  499.9999989257411 ,  499.99999893377935 ,  499.9999989407112 ,  499.999998946333 ,  499.9999989504764 ,  499.99999895301494 ,  499.9999989538701 ,  499.9999989530148 ,  499.9999989504763 ,  499.999998946333 ,  499.99999894071107 ,  499.99999893377924 ,  499.999998925741 ,  499.99999891682705 ,  499.99999890728736 ,  499.99999889738353 ,  499.9999988873792 ,  499.99999887753404 ,  499.99999886809644 ,  499.99999885929776 ,  499.99999885134775 ,  499.9999988444315 ,  499.9999988387061 ,  499.99999883429905 ,  499.9999988313069 ,  499.99999882979455 ,  499.99999882979455 , 
10 ,  499.99999886899286 ,  499.99999886899286 ,  499.99999887069066 ,  499.999998874051 ,  499.9999988790041 ,  499.99999888544505 ,  499.99999889323533 ,  499.99999890220283 ,  499.99999891214395 ,  499.99999892282585 ,  499.9999989339897 ,  499.9999989453554 ,  499.9999989566287 ,  499.99999896750694 ,  499.99999897769 ,  499.9999989868878 ,  499.999998994832 ,  499.99999900128387 ,  499.99999900604485 ,  499.99999900896455 ,  499.9999990099485 ,  499.99999900896455 ,  499.99999900604485 ,  499.99999900128387 ,  499.9999989948319 ,  499.9999989868877 ,  499.99999897768976 ,  499.9999989675068 ,  499.9999989566285 ,  499.9999989453553 ,  499.99999893398945 ,  499.99999892282585 ,  499.99999891214406 ,  499.99999890220283 ,  499.9999988932352 ,  499.99999888544494 ,  499.9999988790039 ,  499.9999988740508 ,  499.99999887069043 ,  499.99999886899286 ,  499.99999886899286 , 
11 ,  499.999998911318 ,  499.999998911318 ,  499.9999989132291 ,  499.9999989170133 ,  499.99999892259575 ,  499.99999892986375 ,  499.99999893866675 ,  499.9999989488174 ,  499.9999989600915 ,  499.99999897223074 ,  499.99999898494536 ,  499.99999899791896 ,  499.99999901081526 ,  499.9999990232867 ,  499.99999903498474 ,  499.99999904557194 ,  499.9999990547328 ,  499.99999906218613 ,  499.9999990676947 ,  499.99999907107735 ,  499.9999990722183 ,  499.99999907107735 ,  499.9999990676947 ,  499.99999906218613 ,  499.9999990547328 ,  499.99999904557194 ,  499.99999903498474 ,  499.9999990232866 ,  499.99999901081515 ,  499.99999899791874 ,  499.99999898494525 ,  499.9999989722306 ,  499.9999989600914 ,  499.9999989488174 ,  499.99999893866675 ,  499.99999892986375 ,  499.99999892259575 ,  499.9999989170133 ,  499.99999891322886 ,  499.999998911318 ,  499.999998911318 , 
12 ,  499.99999895637643 ,  499.99999895637643 ,  499.99999895853 ,  499.99999896279724 ,  499.9999989690981 ,  499.9999989773123 ,  499.99999898727833 ,  499.9999989987924 ,  499.9999990116098 ,  499.9999990254445 ,  499.9999990399722 ,  499.99999905483446 ,  499.99999906964626 ,  499.99999908400594 ,  499.99999909750727 ,  499.99999910975373 ,  499.9999991203738 ,  499.9999991290333 ,  499.99999913544775 ,  499.9999991393946 ,  499.9999991407276 ,  499.9999991393946 ,  499.99999913544775 ,  499.9999991290332 ,  499.9999991203738 ,  499.99999910975373 ,  499.99999909750704 ,  499.99999908400594 ,  499.99999906964626 ,  499.99999905483423 ,  499.99999903997207 ,  499.9999990254445 ,  499.9999990116098 ,  499.9999989987924 ,  499.9999989872782 ,  499.9999989773123 ,  499.9999989690981 ,  499.9999989627971 ,  499.9999989585299 ,  499.99999895637643 ,  499.99999895637643 , 
13 ,  499.99999900373336 ,  499.99999900373336 ,  499.9999990061601 ,  499.9999990109718 ,  499.99999901808474 ,  499.99999902737204 ,  499.9999990386616 ,  499.9999990517355 ,  499.9999990663273 ,  499.9999990821226 ,  499.9999990987594 ,  499.999999115832 ,  499.9999991328983 ,  499.99999914949126 ,  499.99999916513434 ,  499.99999917935975 ,  499.9999991917275 ,  499.99999920184064 ,  499.99999920935625 ,  499.99999921399683 ,  499.9999992155681 ,  499.99999921399683 ,  499.99999920935625 ,  499.99999920184064 ,  499.9999991917275 ,  499.9999991793595 ,  499.9999991651341 ,  499.99999914949103 ,  499.9999991328982 ,  499.999999115832 ,  499.9999990987594 ,  499.9999990821226 ,  499.9999990663273 ,  499.9999990517356 ,  499.9999990386616 ,  499.99999902737204 ,  499.99999901808474 ,  499.9999990109718 ,  499.9999990061601 ,  499.99999900373336 ,  499.99999900373336 , 
14 ,  499.9999990529137 ,  499.9999990529137 ,  499.9999990556448 ,  499.9999990610643 ,  499.9999990690858 ,  499.9999990795782 ,  499.9999990923616 ,  499.99999910720544 ,  499.9999991238242 ,  499.9999991418748 ,  499.99999916095567 ,  499.9999991806078 ,  499.9999992003227 ,  499.9999992195544 ,  499.99999923774 ,  499.99999925432417 ,  499.9999992687842 ,  499.99999928064994 ,  499.9999992895132 ,  499.9999992950213 ,  499.99999929689693 ,  499.9999992950212 ,  499.9999992895131 ,  499.99999928064994 ,  499.9999992687841 ,  499.99999925432417 ,  499.99999923774 ,  499.9999992195544 ,  499.9999992003226 ,  499.9999991806077 ,  499.99999916095567 ,  499.9999991418747 ,  499.99999912382407 ,  499.99999910720544 ,  499.9999990923616 ,  499.9999990795782 ,  499.999999069086 ,  499.9999990610643 ,  499.9999990556447 ,  499.9999990529137 ,  499.9999990529137 , 
15 ,  499.99999910340307 ,  499.99999910340307 ,  499.99999910646943 ,  499.99999911255975 ,  499.9999991215873 ,  499.9999991334198 ,  499.99999914787327 ,  499.99999916470915 ,  499.99999918362664 ,  499.9999992042574 ,  499.9999992261594 ,  499.99999924881627 ,  499.9999992716414 ,  499.9999992939928 ,  499.9999993151989 ,  499.99999933459367 ,  499.99999935155427 ,  499.99999936553013 ,  499.99999937605594 ,  499.99999938268525 ,  499.9999993849767 ,  499.99999938268525 ,  499.9999993760558 ,  499.9999993655299 ,  499.99999935155415 ,  499.99999933459367 ,  499.9999993151989 ,  499.9999992939928 ,  499.9999992716414 ,  499.99999924881627 ,  499.9999992261595 ,  499.9999992042574 ,  499.99999918362664 ,  499.99999916470915 ,  499.99999914787327 ,  499.9999991334198 ,  499.9999991215873 ,  499.99999911255964 ,  499.99999910646943 ,  499.9999991034032 ,  499.9999991034032 , 
16 ,  499.9999991546508 ,  499.9999991546508 ,  499.9999991580819 ,  499.99999916490333 ,  499.99999917503146 ,  499.99999918833646 ,  499.99999920463733 ,  499.9999992236942 ,  499.9999992451985 ,  499.9999992687631 ,  499.99999929390947 ,  499.99999932006097 ,  499.999999346541 ,  499.99999937258826 ,  499.99999939738996 ,  499.99999942013574 ,  499.99999944007504 ,  499.99999945656657 ,  499.9999994691566 ,  499.99999947732044 ,  499.99999948026266 ,  499.99999947732044 ,  499.9999994691566 ,  499.99999945656657 ,  499.99999944007504 ,  499.99999942013574 ,  499.99999939738996 ,  499.99999937258826 ,  499.999999346541 ,  499.9999993200611 ,  499.9999992939097 ,  499.9999992687631 ,  499.99999924519864 ,  499.9999992236942 ,  499.99999920463733 ,  499.99999918833646 ,  499.99999917503146 ,  499.99999916490333 ,  499.9999991580819 ,  499.9999991546508 ,  499.9999991546508 , 
17 ,  499.9999992060733 ,  499.9999992060733 ,  499.9999992098957 ,  499.9999992175028 ,  499.99999922881784 ,  499.9999992437198 ,  499.9999992620384 ,  499.99999928354305 ,  499.99999930793024 ,  499.99999933480603 ,  499.9999993636666 ,  499.99999939387726 ,  499.9999994246609 ,  499.9999994551056 ,  499.9999994842076 ,  499.9999995109574 ,  499.9999995344324 ,  499.9999995538227 ,  499.9999995689477 ,  499.9999995794068 ,  499.99999958365004 ,  499.9999995794068 ,  499.9999995689477 ,  499.9999995538227 ,  499.9999995344324 ,  499.9999995109574 ,  499.9999994842076 ,  499.9999994551056 ,  499.9999994246609 ,  499.99999939387726 ,  499.9999993636667 ,  499.99999933480603 ,  499.99999930793024 ,  499.99999928354305 ,  499.9999992620384 ,  499.9999992437197 ,  499.99999922881784 ,  499.99999921750293 ,  499.9999992098958 ,  499.9999992060733 ,  499.9999992060733 , 
18 ,  499.99999925706027 ,  499.99999925706027 ,  499.9999992612951 ,  499.9999992697325 ,  499.9999992823065 ,  499.9999992989127 ,  499.99999931940124 ,  499.9999993435656 ,  499.9999993711251 ,  499.99999940170187 ,  499.99999943478804 ,  499.99999946970615 ,  499.9999995055739 ,  499.99999954129 ,  499.9999995755777 ,  499.9999996071399 ,  499.9999996348605 ,  499.99999965724703 ,  499.9999996752433 ,  499.99999968950306 ,  499.9999996972999 ,  499.99999968950306 ,  499.9999996752433 ,  499.99999965724703 ,  499.9999996348605 ,  499.9999996071399 ,  499.9999995755777 ,  499.99999954128987 ,  499.9999995055739 ,  499.99999946970615 ,  499.99999943478804 ,  499.99999940170187 ,  499.9999993711251 ,  499.9999993435655 ,  499.99999931940124 ,  499.9999992989128 ,  499.9999992823066 ,  499.9999992697326 ,  499.999999261295 ,  499.9999992570604 ,  499.9999992570604 , 
19 ,  499.99999930698164 ,  499.99999930698164 ,  499.9999993116428 ,  499.9999993209408 ,  499.9999993348247 ,  499.9999993532141 ,  499.9999993759918 ,  499.9999994029929 ,  499.9999994339853 ,  499.9999994686409 ,  499.99999950648794 ,  499.999999546847 ,  499.9999995887482 ,  499.99999963085907 ,  499.9999996714837 ,  499.9999997088397 ,  499.99999974217985 ,  499.99999976652384 ,  499.99999978666085 ,  499.9999998073863 ,  499.9999998278347 ,  499.9999998073863 ,  499.99999978666074 ,  499.99999976652384 ,  499.99999974217985 ,  499.9999997088397 ,  499.9999996714837 ,  499.99999963085907 ,  499.9999995887483 ,  499.999999546847 ,  499.99999950648805 ,  499.9999994686409 ,  499.9999994339853 ,  499.9999994029928 ,  499.9999993759918 ,  499.9999993532142 ,  499.9999993348247 ,  499.9999993209408 ,  499.9999993116428 ,  499.99999930698164 ,  499.99999930698164 , 
